tripId,duration,endLat,endLon,startLat,startLon,startTime,dayofweek,normTime
11642,00:00:00,37.790982,-122.405252,37.790982,-122.405252,2007-01-07 07:57:28+00:00,6,0.9047005571606471
11643,00:02:24,37.766093,-122.43048999999999,37.766625,-122.421199,2007-01-07 08:20:24+00:00,6,0.9069761672838046
11644,00:04:12,37.804932,-122.42027,37.80697,-122.406213,2007-01-07 03:43:37+00:00,6,0.8795117360953771
11645,00:11:44,37.747231,-122.44089,37.775022,-122.438033,2007-01-07 04:12:30+00:00,6,0.8823777479728713
11646,00:05:16,37.792338,-122.39951599999999,37.787731,-122.39559299999999,2007-01-01 00:35:59+00:00,0,0.0035705248952739746
11647,00:02:42,37.783008,-122.44290500000001,37.783136,-122.439485,2007-01-07 03:59:36+00:00,6,0.8810977172785952
11648,00:04:52,37.782654,-122.394177,37.779711,-122.40035900000001,2007-01-01 20:17:16+00:00,0,0.12078594546143122
11649,00:04:28,37.786918,-122.40853600000001,37.787383,-122.403696,2007-01-03 05:38:08+00:00,2,0.3193263135612141
11650,00:04:44,37.787136,-122.398048,37.773475,-122.41204499999999,2007-01-02 01:10:25+00:00,1,0.14987439492089114
11651,00:03:06,37.785802000000004,-122.406076,37.786555,-122.40734499999999,2007-01-07 08:04:53+00:00,6,0.9054364921205346
11652,00:04:12,37.762048,-122.419422,37.765465999999996,-122.41321699999999,2007-01-06 03:00:09+00:00,5,0.7323115138264814
11653,00:10:48,37.7645,-122.452518,37.770008000000004,-122.422193,2007-01-05 06:30:28+00:00,4,0.6102934974771488
11654,00:03:40,37.788691,-122.418752,37.777097,-122.415798,2007-01-01 16:57:53+00:00,0,0.10100169843866023
11655,00:09:04,37.764581,-122.404508,37.754125,-122.414693,2007-01-06 03:02:21+00:00,5,0.7325298136348076
11656,00:03:42,37.793263,-122.392159,37.79582,-122.40832900000001,2007-01-02 06:57:15+00:00,1,0.18428969046079452
11657,00:01:42,37.788534999999996,-122.392604,37.790577,-122.393501,2007-01-07 15:55:05+00:00,6,0.9520931147909697
11658,00:02:56,37.798918,-122.420763,37.791345,-122.42261200000002,2007-01-06 04:18:05+00:00,5,0.7400446191577927
11659,00:03:36,37.789842,-122.39773799999999,37.790317,-122.40751000000002,2007-01-05 02:00:50+00:00,4,0.5835385406657814
11660,00:11:36,37.803789,-122.42831799999999,37.781469,-122.393977,2007-01-01 22:35:26+00:00,0,0.1344958349388843
11661,00:02:44,37.803088,-122.42584199999999,37.791469,-122.42424,2007-01-07 02:08:08+00:00,6,0.8700371936567368
11662,00:13:52,37.777275,-122.407478,37.787572,-122.399083,2007-01-03 02:03:46+00:00,2,0.29805531254082784
11663,00:05:12,37.773973,-122.408707,37.779249,-122.42757900000001,2007-01-07 03:21:18+00:00,6,0.877297316070008
11664,00:04:48,37.779942999999996,-122.39453300000001,37.767845,-122.40206699999999,2007-01-06 03:13:34+00:00,5,0.7336428118999856
11665,00:08:16,37.772514,-122.419003,37.775967,-122.393358,2007-01-04 17:34:59+00:00,3,0.5333444688286065
11666,00:02:52,37.792387,-122.397723,37.789992,-122.392602,2007-01-04 02:54:17+00:00,3,0.4459550864682233
11667,00:04:00,37.774737,-122.40084099999999,37.728712,-122.40281499999999,2007-01-06 05:47:25+00:00,5,0.7489089144049759
11668,00:05:12,37.799478,-122.425963,37.773643,-122.42124799999999,2007-01-07 09:41:54+00:00,6,0.9150631829104325
11669,00:05:12,37.779942,-122.394405,37.78589,-122.413432,2007-01-01 01:39:12+00:00,0,0.009843336811797452
11670,00:02:42,37.780795,-122.390774,37.782342,-122.39154199999999,2007-01-03 00:44:59+00:00,2,0.2902378641017542
11671,00:05:08,37.781659999999995,-122.400732,37.788295,-122.39921399999999,2007-01-05 21:08:36+00:00,4,0.6974281967278182
11672,00:03:08,37.800898,-122.42853400000001,37.796671999999994,-122.41002399999999,2007-01-04 06:38:10+00:00,3,0.46817039953826284
11673,00:00:36,37.778566,-122.39301599999999,37.777384000000005,-122.39521599999999,2007-01-05 04:17:56+00:00,4,0.5971425878119248
11674,00:04:16,37.804947,-122.41033300000001,37.796521999999996,-122.40544299999999,2007-01-02 20:58:04+00:00,1,0.2677215619020528
11675,00:09:36,37.799354,-122.435924,37.778973,-122.428522,2007-01-01 02:42:21+00:00,0,0.016109533582614074
11676,00:06:12,37.80417,-122.432601,37.787219,-122.423165,2007-01-06 02:29:50+00:00,5,0.72930327631629
11677,00:02:52,37.79736,-122.410428,37.800968,-122.42720200000001,2007-01-03 06:12:51+00:00,2,0.32277115068805784
11678,00:05:52,37.801415000000006,-122.451451,37.798243,-122.43918400000001,2007-01-07 03:14:34+00:00,6,0.876629186353616
11679,00:03:36,37.789025,-122.440474,37.795906,-122.435282,2007-01-07 03:43:27+00:00,6,0.87949519823111
11680,00:07:54,37.757766,-122.43468999999999,37.780789,-122.41195900000001,2007-01-03 02:04:31+00:00,2,0.2981297329300299
11681,00:18:08,37.639413,-122.40563799999998,37.659411,-122.407798,2007-01-01 17:24:32+00:00,0,0.10364610293497477
11682,00:02:36,37.763801,-122.41446599999999,37.764718,-122.403274,2007-01-03 14:54:05+00:00,2,0.374491667397089
11683,00:07:24,37.769721999999994,-122.42440900000001,37.783275,-122.40258200000001,2007-01-02 17:54:23+00:00,1,0.24949518169324578
11684,00:02:23,37.781863,-122.393901,37.780244,-122.394478,2007-01-07 00:35:58+00:00,6,0.8608917547170123
11685,00:02:19,37.78114,-122.40905500000001,37.784614000000005,-122.40910900000002,2007-01-05 03:39:57+00:00,4,0.5933736085454452
11686,00:03:12,37.782361,-122.401549,37.788843,-122.402092,2007-01-04 04:10:29+00:00,3,0.45351619801115645
11687,00:02:00,37.802246000000004,-122.41300600000001,37.801671,-122.41200500000001,2007-01-04 21:23:58+00:00,3,0.5560658405452203
11688,00:04:36,37.785278999999996,-122.42286499999999,37.785981,-122.415011,2007-01-04 05:54:46+00:00,3,0.46386393968310147
11689,00:12:20,37.777221000000004,-122.395222,37.776315000000004,-122.442753,2007-01-02 00:45:16+00:00,1,0.1473788312029808
11690,00:04:42,37.763748,-122.414768,37.762602,-122.396624,2007-01-04 17:06:59+00:00,3,0.5305661076317282
11691,00:07:00,37.777291999999996,-122.419491,37.776697,-122.415276,2007-01-06 23:55:31+00:00,5,0.8568780150593792
11692,00:02:40,37.790046999999994,-122.394622,37.793809,-122.397428,2007-01-03 22:49:44+00:00,2,0.4216890782290593
11693,00:02:08,37.795916999999996,-122.42523600000001,37.792257,-122.421034,2007-01-06 12:58:49+00:00,5,0.7917155222740225
11694,00:03:40,37.77143,-122.42523100000001,37.778733,-122.423048,2007-01-01 01:26:26+00:00,0,0.008576536408935078
11695,00:04:08,37.790008,-122.410076,37.786597,-122.436174,2007-01-06 09:56:52+00:00,5,0.7736611358535936
11696,00:03:56,37.784138,-122.41925,37.789081,-122.41027,2007-01-04 01:03:50+00:00,3,0.4349954438183944
11697,00:06:12,37.789,-122.425206,37.776041,-122.41191699999999,2007-01-01 00:47:18+00:00,0,0.004693445879012293
11698,00:04:56,37.791318,-122.42426200000001,37.784597999999995,-122.43469099999999,2007-01-07 19:55:54+00:00,6,0.9759886748705499
11699,00:03:04,37.749508,-122.40151000000002,37.744521999999996,-122.39498400000001,2007-01-03 01:28:44+00:00,2,0.2945790534718765
11700,00:10:08,37.764582,-122.45243,37.75117,-122.42059499999999,2007-01-07 09:10:35+00:00,6,0.9119557182146383
11701,00:04:08,37.804557,-122.423472,37.787735,-122.423447,2007-01-05 06:48:15+00:00,4,0.6120580875944519
11702,00:04:55,37.748279,-122.41745900000001,37.740125,-122.407765,2007-01-07 01:58:03+00:00,6,0.8690366528685752
11703,00:03:52,37.774867,-122.422604,37.791253999999995,-122.42588,2007-01-05 01:12:28+00:00,4,0.5787392524554594
11704,00:02:28,37.791119,-122.43101599999999,37.790707,-122.412764,2007-01-04 08:31:27+00:00,3,0.47941118588063303
11705,00:03:04,37.772807,-122.409827,37.781794,-122.39643600000001,2007-01-07 10:03:11+00:00,6,0.9171750681773454
11706,00:04:12,37.762313,-122.40573400000001,37.775615,-122.41353000000001,2007-01-02 15:45:20+00:00,1,0.23668991339120482
11707,00:04:00,37.774728,-122.419678,37.770641,-122.422517,2007-01-05 07:01:41+00:00,4,0.6133910394543828
11708,00:08:48,37.773458000000005,-122.46551399999998,37.788824,-122.42695,2007-01-05 02:51:37+00:00,4,0.5885776279079767
11709,00:03:00,37.764915,-122.43231399999999,37.76634,-122.42183200000001,2007-01-03 07:21:10+00:00,2,0.32955002125115557
11710,00:03:24,37.764718,-122.402561,37.760407,-122.413973,2007-01-06 03:20:37+00:00,5,0.7343423635584854
11711,00:02:52,37.792777,-122.397328,37.785314,-122.406221,2007-01-07 06:04:34+00:00,6,0.8934978079060913
11712,00:03:12,37.774011,-122.417526,37.78086,-122.405978,2007-01-06 06:32:46+00:00,5,0.7534088672720628
11713,00:05:06,37.789151000000004,-122.423943,37.792891999999995,-122.399856,2007-01-01 15:32:05+00:00,0,0.09248800591394027
11714,00:02:44,37.782327,-122.416243,37.790777,-122.417927,2007-01-03 05:03:08+00:00,2,0.31585336206511616
11715,00:03:44,37.785371000000005,-122.43501,37.787669,-122.420617,2007-01-01 09:56:41+00:00,0,0.059207207862762186
11716,00:07:12,37.640477000000004,-122.405961,37.666678000000005,-122.439305,2007-01-07 04:11:43+00:00,6,0.8823000200108158
11717,00:04:54,37.799094000000004,-122.44246799999999,37.795744,-122.4247,2007-01-02 16:58:09+00:00,1,0.24391530628951516
11718,00:10:28,37.758235,-122.41688899999998,37.788235,-122.422055,2007-01-07 04:31:49+00:00,6,0.8842944864414319
11719,00:07:04,37.77583,-122.39665600000001,37.788517999999996,-122.410127,2007-01-07 01:46:15+00:00,6,0.8678657720784623
11720,00:05:08,37.769632,-122.426433,37.783052000000005,-122.420727,2007-01-07 02:46:25+00:00,6,0.8738359410788972
11721,00:24:56,37.755533,-122.44429299999999,37.770549,-122.42261699999999,2007-01-01 06:43:29+00:00,0,0.04003651560430183
11722,00:04:44,37.784279,-122.39961399999999,37.779014000000004,-122.39093100000001,2007-01-06 01:56:49+00:00,5,0.7260271254049709
11723,00:03:32,37.766787,-122.42213600000001,37.779785,-122.42356299999999,2007-01-04 19:42:47+00:00,3,0.546025703148644
11724,00:03:56,37.793805,-122.41129099999999,37.791301000000004,-122.415828,2007-01-02 18:13:35+00:00,1,0.25140034365681946
11725,00:02:24,37.78933,-122.40167,37.78537,-122.400915,2007-01-06 02:41:36+00:00,5,0.7304708495335496
11726,00:04:24,37.776513,-122.393984,37.793341,-122.392723,2007-01-05 05:17:41+00:00,4,0.6030714121516919
11727,00:02:12,37.741808,-122.407169,37.73799,-122.407872,2007-01-05 22:42:08+00:00,4,0.7067092461545331
11728,00:02:56,37.782129,-122.424124,37.793541,-122.42621799999999,2007-01-07 05:52:59+00:00,6,0.8923484263395257
11729,00:09:00,37.786937,-122.406401,37.80082,-122.41101,2007-01-06 06:06:51+00:00,5,0.7508372293785236
11730,00:03:12,37.770584,-122.41005700000001,37.779841999999995,-122.407146,2007-01-06 03:22:18+00:00,5,0.7345093959875834
11731,00:07:28,37.793813,-122.42471299999998,37.771297,-122.42246599999999,2007-01-03 17:45:26+00:00,2,0.39149424565012825
11732,00:02:56,37.770483,-122.42868899999999,37.766211,-122.42818999999999,2007-01-06 23:59:40+00:00,5,0.8572898078796308
11733,00:06:36,37.748319,-122.410141,37.733813,-122.39363200000001,2007-01-04 22:50:22+00:00,3,0.5646390693813019
11734,00:03:52,37.783887,-122.420961,37.779137,-122.41088400000001,2007-01-01 02:31:32+00:00,0,0.015036226191677155
11735,00:03:40,37.779548999999996,-122.39483899999999,37.769697,-122.40208700000001,2007-01-05 16:21:07+00:00,4,0.6689020346534408
11736,00:01:40,37.800222,-122.42623300000001,37.801072,-122.43125800000001,2007-01-01 00:08:11+00:00,0,0.0008120091355162211
11737,00:07:04,37.761776,-122.440825,37.770126,-122.422599,2007-01-04 05:36:05+00:00,3,0.4620100450987559
11738,00:03:08,37.773593,-122.421355,37.780181,-122.420317,2007-01-07 04:34:08+00:00,6,0.8845243627547451
11739,00:04:32,37.77737,-122.46271000000002,37.781966,-122.443178,2007-01-06 04:47:19+00:00,5,0.7429453605502478
11740,00:04:48,37.777141,-122.464099,37.779876,-122.43728600000001,2007-01-06 06:41:20+00:00,5,0.7542589134953934
11741,00:07:24,37.754155,-122.41433500000001,37.773952,-122.40833300000001,2007-01-03 01:40:55+00:00,2,0.29578797134980395
11742,00:04:32,37.789711,-122.42217600000001,37.796328,-122.43399,2007-01-07 10:41:48+00:00,6,0.9210068913280401
11743,00:03:24,37.781022,-122.420701,37.779577,-122.432172,2007-01-05 03:29:16+00:00,4,0.592313531445922
11744,00:07:24,37.767646,-122.43184199999999,37.769298,-122.4075,2007-01-07 01:40:04+00:00,6,0.8672522173141516
11745,00:08:48,37.770849,-122.44553700000002,37.795522,-122.433128,2007-01-07 21:53:45+00:00,6,0.9876825986938395
11746,00:03:20,37.769412,-122.410326,37.749633,-122.40408500000001,2007-01-06 14:37:55+00:00,5,0.8015489363672597
11747,00:03:48,37.759652,-122.419246,37.764713,-122.41736599999999,2007-01-04 17:27:24+00:00,3,0.532591996004452
11748,00:03:30,37.753945,-122.402774,37.754985999999995,-122.40319699999999,2007-01-04 18:34:44+00:00,3,0.5392732931683737
11749,00:07:20,37.785866,-122.399476,37.786084,-122.41041100000001,2007-01-06 06:34:20+00:00,5,0.7535643231961738
11750,00:02:44,37.789617,-122.421222,37.787247,-122.41609299999999,2007-01-06 17:54:15+00:00,5,0.8210305404739421
11751,00:06:56,37.794289,-122.42779399999999,37.788668,-122.42048500000001,2007-01-06 05:53:30+00:00,5,0.7495125464507263
11752,00:04:24,37.765345,-122.47944199999999,37.764845,-122.491873,2007-01-07 20:41:26+00:00,6,0.9805068193883305
11753,00:02:28,37.763740000000006,-122.414565,37.771778000000005,-122.41108600000001,2007-01-07 05:41:48+00:00,6,0.891238735647201
11754,00:06:40,37.788483,-122.422248,37.791111,-122.43428200000001,2007-01-05 18:49:58+00:00,4,0.683672001230417
11755,00:06:36,37.786291,-122.407821,37.794397,-122.418621,2007-01-06 10:27:37+00:00,5,0.7767123718108796
11756,00:01:52,37.761751000000004,-122.438325,37.764247,-122.43295800000001,2007-01-07 03:25:39+00:00,6,0.8777289543273803
11757,00:06:12,37.763075,-122.452278,37.76061,-122.428371,2007-01-07 00:26:46+00:00,6,0.8599788646094666
11758,00:03:42,37.774165999999994,-122.42751399999999,37.770206,-122.422568,2007-01-05 03:23:13+00:00,4,0.5917132069730251
11759,00:03:37,37.792459,-122.394002,37.786115,-122.402061,2007-01-01 22:09:25+00:00,0,0.1319142743267849
11760,00:06:00,37.771352,-122.45446799999999,37.767796999999995,-122.429325,2007-01-07 06:41:25+00:00,6,0.8971543296955544
11761,00:05:56,37.755415,-122.418801,37.786134999999994,-122.42495500000001,2007-01-05 10:18:12+00:00,4,0.632890835211759
11762,00:03:56,37.749478,-122.40006399999999,37.769899,-122.41963600000001,2007-01-07 09:27:14+00:00,6,0.9136078508549249
11763,00:03:24,37.781897,-122.40133700000001,37.780122,-122.40678,2007-01-01 00:06:18+00:00,0,0.0006251312692976204
11764,00:06:18,37.794601,-122.42309499999999,37.776688,-122.40773200000001,2007-01-01 03:31:03+00:00,0,0.02094189752147028
11765,00:05:00,37.780004,-122.40379899999999,37.768654,-122.40200700000001,2007-01-06 22:57:12+00:00,5,0.8510914163523094
11766,00:05:48,37.786138,-122.39319099999999,37.785742,-122.413103,2007-01-06 07:33:17+00:00,5,0.7594137657874587
11767,00:03:12,37.800393,-122.432645,37.794697,-122.424659,2007-01-07 02:39:14+00:00,6,0.8731231591289838
11768,00:04:56,37.772024,-122.43553600000001,37.778999,-122.42893000000001,2007-01-07 00:50:58+00:00,6,0.8623801625010543
11769,00:01:00,37.758032,-122.42342099999999,37.755245,-122.42118300000001,2007-01-06 09:00:37+00:00,5,0.7680796066634362
11770,00:05:04,37.753028,-122.434281,37.764298,-122.43249099999998,2007-01-07 02:59:16+00:00,6,0.8751110104138932
11771,00:12:20,37.749435,-122.426675,37.677416,-122.38823500000001,2007-01-06 02:11:05+00:00,5,0.7274427665862375
11772,00:09:52,37.734258000000004,-122.39098600000001,37.771677000000004,-122.423579,2007-01-06 10:26:55+00:00,5,0.7766429127809577
11773,00:04:54,37.780678,-122.420464,37.785821,-122.43486000000001,2007-01-07 08:52:37+00:00,6,0.9101729364466414
11774,00:03:20,37.77749,-122.400667,37.776136,-122.41447099999999,2007-01-04 23:12:18+00:00,3,0.5668154523188567
11775,00:05:36,37.771418,-122.428395,37.756346,-122.42326200000001,2007-01-02 14:56:22+00:00,1,0.23183108886952122
11776,00:03:28,37.783608,-122.401931,37.791146999999995,-122.40263700000001,2007-01-01 21:27:26+00:00,0,0.12774838631789415
11777,00:04:00,37.782561,-122.434275,37.7788,-122.42847900000001,2007-01-05 15:21:22+00:00,4,0.6629732103136736
11778,00:05:32,37.789941,-122.40421599999999,37.785061999999996,-122.400393,2007-01-02 00:24:55+00:00,1,0.14535955797596387
11779,00:06:28,37.789122,-122.401202,37.785472,-122.403508,2007-01-02 03:10:56+00:00,1,0.16183292457245485
11780,00:02:24,37.775211,-122.41931100000001,37.775090999999996,-122.413243,2007-01-05 01:37:20+00:00,4,0.5812067018041156
11781,00:03:16,37.787558000000004,-122.40353300000001,37.785807,-122.400117,2007-01-04 02:59:22+00:00,3,0.44645949132837087
11782,00:06:48,37.783533,-122.42775,37.787883,-122.419257,2007-01-07 01:43:34+00:00,6,0.8675995124637614
11783,00:02:32,37.769352000000005,-122.41100300000001,37.770084999999995,-122.401977,2007-01-07 09:32:09+00:00,6,0.9140957178508053
11784,00:04:20,37.798348,-122.42494099999999,37.785778,-122.421498,2007-01-06 07:38:59+00:00,5,0.7599793607453946
11785,00:03:00,37.788955,-122.423803,37.77749,-122.418917,2007-01-04 02:26:04+00:00,3,0.4431552260477977
11786,00:06:12,37.785385,-122.446537,37.786318,-122.41727900000001,2007-01-04 15:36:52+00:00,3,0.5216240844224895
11787,00:05:40,37.804072999999995,-122.426092,37.785998,-122.41919299999999,2007-01-01 05:39:13+00:00,0,0.03365951514289542
11788,00:05:20,37.753146,-122.43651799999999,37.755005,-122.42647,2007-01-07 03:04:34+00:00,6,0.875636914497588
11789,00:06:16,37.78722,-122.40323500000001,37.789411,-122.401941,2007-01-02 04:46:58+00:00,1,0.17136204196317678
11790,00:03:16,37.78927,-122.40404,37.78589,-122.401554,2007-01-02 23:18:08+00:00,1,0.28161998303215124
11791,00:07:04,37.786665,-122.40351100000001,37.779102,-122.39289,2007-01-07 02:36:56+00:00,6,0.8728949366020974
11792,00:01:52,37.798477,-122.424277,37.797582,-122.43054599999999,2007-01-07 07:03:35+00:00,6,0.8993538656430832
11793,00:01:56,37.787181,-122.402677,37.785457,-122.401202,2007-01-06 02:54:57+00:00,5,0.7317955324613469
11794,00:08:00,37.773338,-122.46882,37.777227,-122.43624299999999,2007-01-03 02:29:18+00:00,2,0.3005889133465526
11795,00:05:08,37.749061,-122.415951,37.742131,-122.407059,2007-01-07 00:02:05+00:00,6,0.8575296069115043
11796,00:10:44,37.762366,-122.437401,37.767151,-122.407031,2007-01-01 18:44:56+00:00,0,0.11162396865743963
11797,00:03:40,37.780031,-122.406714,37.778707,-122.392679,2007-01-04 16:40:09+00:00,3,0.5279035114847198
11798,00:19:24,37.772643,-122.48371399999999,37.780511,-122.41744299999999,2007-01-07 03:49:25+00:00,6,0.8800872537718734
11799,00:13:13,37.743582,-122.42119699999999,37.776029,-122.42973899999998,2007-01-07 22:07:04+00:00,6,0.9890039740487834
11800,00:02:36,37.769614000000004,-122.417396,37.773691,-122.40872900000001,2007-01-07 10:41:45+00:00,6,0.92100192996876
11801,00:03:04,37.774615999999995,-122.404948,37.772927,-122.42431200000001,2007-01-03 02:29:38+00:00,2,0.30062198907508686
11802,00:03:32,37.785731,-122.41372199999999,37.799609999999994,-122.424384,2007-01-01 05:37:48+00:00,0,0.03351894329662479
11803,00:04:16,37.796428000000006,-122.41847299999999,37.788831,-122.411817,2007-01-06 08:15:42+00:00,5,0.763622652243444
11804,00:09:28,37.788989,-122.42366899999999,37.768664,-122.413762,2007-01-06 19:25:05+00:00,5,0.8300436764995295
11805,00:03:36,37.758476,-122.421865,37.753343,-122.426299,2007-01-07 04:06:10+00:00,6,0.8817493091307202
11806,00:10:04,37.749596999999994,-122.42729399999999,37.769662,-122.4122,2007-01-04 20:14:13+00:00,3,0.5491447443494252
11807,00:03:36,37.783273,-122.39832,37.775726,-122.393502,2007-01-06 08:13:44+00:00,5,0.7634275054450919
11808,00:03:16,37.775258,-122.42794599999999,37.780865000000006,-122.42386699999999,2007-01-03 17:28:23+00:00,2,0.38980242213560057
11809,00:03:56,37.803762,-122.45728700000001,37.800117,-122.43613899999998,2007-01-07 04:13:48+00:00,6,0.8825067433141549
11810,00:06:32,37.754675,-122.41432900000001,37.762406,-122.399992,2007-01-07 03:20:23+00:00,6,0.8772063578165389
11811,00:03:52,37.759679999999996,-122.42141399999998,37.762187,-122.41391200000001,2007-01-07 06:56:38+00:00,6,0.8986642367031437
11812,00:02:24,37.753824,-122.42313600000001,37.762546,-122.42385900000001,2007-01-01 04:54:13+00:00,0,0.029194291790769558
11813,00:02:52,37.78903,-122.415401,37.78581,-122.41639599999999,2007-01-05 00:16:30+00:00,4,0.5731858376345562
11814,00:02:16,37.783386,-122.42403999999999,37.785151,-122.41220600000001,2007-01-06 17:50:56+00:00,5,0.8207014369750262
11815,00:02:16,37.798621000000004,-122.42331100000001,37.801582,-122.41785300000001,2007-01-06 03:48:50+00:00,5,0.7371422239789109
11816,00:07:28,37.766225,-122.430594,37.781665999999994,-122.423152,2007-01-06 04:50:35+00:00,5,0.7432695026898837
11817,00:04:00,37.752741,-122.422969,37.765659,-122.42421399999999,2007-01-05 02:31:58+00:00,4,0.5866278137108818
11818,00:02:42,37.776617,-122.40386699999999,37.776920000000004,-122.417899,2007-01-02 03:17:16+00:00,1,0.1624613634146059
11819,00:06:28,37.773241999999996,-122.42233300000001,37.785925,-122.419671,2007-01-03 02:37:20+00:00,2,0.3013860384042284
11820,00:09:20,37.761904,-122.41920400000001,37.755088,-122.391929,2007-01-05 16:34:06+00:00,4,0.6701903342798504
11821,00:02:44,37.762192999999996,-122.423978,37.766892,-122.41621799999999,2007-01-02 17:25:45+00:00,1,0.24665397661215235
11822,00:09:16,37.772089,-122.42327399999999,37.794494,-122.40019299999999,2007-01-03 15:33:53+00:00,2,0.3784409093840803
11823,00:03:36,37.788899,-122.435629,37.798392,-122.437976,2007-01-03 02:00:51+00:00,2,0.29776589991615304
11824,00:18:08,37.759321,-122.407992,37.778422,-122.428653,2007-01-05 00:39:20+00:00,4,0.5754515250391534
11825,00:05:48,37.785121000000004,-122.403976,37.789338,-122.39176200000001,2007-01-01 19:58:38+00:00,0,0.11893701223636577
11826,00:02:36,37.79444,-122.396906,37.788027,-122.399923,2007-01-02 08:44:32+00:00,1,0.1949351136895479
11827,00:05:36,37.760989,-122.435041,37.777464,-122.426451,2007-01-07 09:15:37+00:00,6,0.9124551617155058
11828,00:02:56,37.770278999999995,-122.41982800000001,37.739525,-122.408046,2007-01-06 12:17:08+00:00,5,0.7875794024208126
11829,00:03:24,37.775034000000005,-122.419476,37.782073,-122.420787,2007-01-02 03:19:28+00:00,1,0.16267966322293206
11830,00:05:36,37.794746,-122.423571,37.796021,-122.421224,2007-01-07 00:20:48+00:00,6,0.8593868090687032
11831,00:09:32,37.737629999999996,-122.40203100000001,37.787621,-122.416519,2007-01-03 18:19:07+00:00,2,0.3948365480185158
11832,00:02:12,37.803275,-122.424922,37.796849,-122.42189499999999,2007-01-05 04:50:22+00:00,4,0.6003608561983088
11833,00:02:36,37.761726,-122.41956599999999,37.769903,-122.41546399999999,2007-01-01 04:11:40+00:00,0,0.02497217504337055
11834,00:02:56,37.76923,-122.41946100000001,37.775921000000004,-122.42275900000001,2007-01-03 21:25:17+00:00,2,0.41330934240490314
11835,00:03:00,37.755378,-122.420519,37.754372,-122.410008,2007-01-02 14:19:49+00:00,1,0.228204335235739
11836,00:06:48,37.747824,-122.42623700000001,37.737656,-122.407802,2007-01-06 18:13:22+00:00,5,0.8229274335053822
11837,00:03:24,37.776544,-122.43212700000001,37.777978999999995,-122.41828000000001,2007-01-07 17:37:49+00:00,6,0.9622870543252303
11838,00:04:42,37.765128000000004,-122.405601,37.76468,-122.42673300000001,2007-01-01 04:44:18+00:00,0,0.028210288866875155
11839,00:03:04,37.78418,-122.439651,37.781131,-122.434868,2007-01-06 02:58:34+00:00,5,0.7321544041159437
11840,00:10:00,37.783663,-122.395978,37.770809,-122.40113899999999,2007-01-02 23:36:39+00:00,1,0.2834573397522297
11841,00:05:36,37.786709,-122.399345,37.770078000000005,-122.416661,2007-01-06 10:14:42+00:00,5,0.7754306873301768
11842,00:07:24,37.792201,-122.432833,37.770848,-122.42851200000001,2007-01-04 04:27:24+00:00,3,0.4551947912342704
11843,00:04:00,37.80424,-122.42481699999999,37.808364000000005,-122.41504099999999,2007-01-04 03:19:19+00:00,3,0.44843907368114666
11844,00:03:48,37.786196000000004,-122.446496,37.782114,-122.44875400000001,2007-01-06 16:31:18+00:00,5,0.8127996454281902
11845,00:05:44,37.770053999999995,-122.42241999999999,37.775982,-122.426181,2007-01-05 23:41:47+00:00,4,0.7126281477757399
11846,00:02:57,37.773321,-122.44398100000001,37.77218,-122.43030300000001,2007-01-07 06:25:06+00:00,6,0.8955352727838022
11847,00:07:52,37.78633,-122.44653100000001,37.791055,-122.410671,2007-01-04 22:53:18+00:00,3,0.5649301357924035
11848,00:09:30,37.779432,-122.406747,37.71017,-122.40436399999999,2007-01-06 20:33:02+00:00,5,0.8367861637612396
11849,00:02:56,37.784774,-122.397678,37.775221,-122.410294,2007-01-05 04:32:21+00:00,4,0.5985731130710318
11850,00:07:16,37.801111,-122.42456000000001,37.774502000000005,-122.41899599999999,2007-01-06 06:32:34+00:00,5,0.7533890218349422
11851,00:16:24,37.788736,-122.391194,37.785934000000005,-122.41247,2007-01-04 16:37:44+00:00,3,0.5276637124528464
11852,00:02:32,37.780159999999995,-122.412899,37.774448,-122.418939,2007-01-05 02:10:13+00:00,4,0.5844696224240209
11853,00:13:08,37.800348,-122.440294,37.797084999999996,-122.412828,2007-01-04 19:05:11+00:00,3,0.5422947609699789
11854,00:06:32,37.782471,-122.400671,37.781684999999996,-122.42055800000001,2007-01-04 20:19:59+00:00,3,0.549716954453068
11855,00:06:00,37.769599,-122.419999,37.741032000000004,-122.422652,2007-01-07 09:16:09+00:00,6,0.9125080828811606
11856,00:06:30,37.769161,-122.42685900000001,37.779861,-122.42363799999998,2007-01-07 05:03:43+00:00,6,0.8874598336621612
11857,00:04:52,37.731473,-122.453506,37.739071,-122.41145700000001,2007-01-06 10:45:47+00:00,5,0.7785149990159971
11858,00:02:12,37.778029,-122.41981100000001,37.767918,-122.41776200000001,2007-01-06 08:09:03+00:00,5,0.7629627914591853
11859,00:07:36,37.788364,-122.42366399999999,37.774791,-122.401132,2007-01-02 16:44:09+00:00,1,0.242526125691076
11860,00:07:36,37.762134,-122.44188899999999,37.765667,-122.41031000000001,2007-01-05 21:26:39+00:00,4,0.6992192474279486
11861,00:09:32,37.799868,-122.425983,37.772452,-122.43045,2007-01-07 09:53:04+00:00,6,0.9161712198163304
11862,00:12:42,37.771396,-122.51088700000001,37.803444,-122.47006699999999,2007-01-07 23:39:17+00:00,6,0.998154374347788
11863,00:03:16,37.791375,-122.40669799999999,37.78727,-122.40192900000001,2007-01-04 02:32:10+00:00,3,0.4437605118799748
